listing_id,listing_name,host_id,host_name
31331285,Modern apartment in SF beautiful Potrero Hill,2993648,Eduardo
31336364,The Donatello Hotel one block from Union Square,77606360,Christine
31338594,Room B,231021347,Helen
31339864,#4private Bathroom/balcony next toThe Ritz Carlton,100586872,Gaineng
31356493,Spacious - Union Square Hotel Style Suite,70722023,Michael
31424518,Mission Bay/Dogpatch-Beautiful Private Room,21817808,Belinda
31437113,"Entire Flat & 1 Bedroom, Location! walk to it all",4244521,Jeffrey James
31439076,Modern Full Kitchen Studio near Beach and GG Park,23992809,Kathy
31440773,Dreamforce Deluxe 1BR Suite  #10 - Walk to DF!,5805679,Laurence
31441024,Dreamforce Deluxe Wyndham Suite  #12 - Walk to DF!,5805679,Laurence
31441195,Dreamforce - 11 · Wyndham Deluxe 1BR ApartHotel  #11 - Walk to DF!,5805679,Laurence
31446628,Long-term Alamo Square 1Bd/ 1Ba with parking.,15982236,Tal
31450281,Private guest space with full bath and kitchenette,4346065,Greg
31488238,"Blueground | Nob Hill, gym & views, nr Union Sq",107434423,
31566371,Castro Garden Apartment,236610246,William
31568513,Newly remodeled full floor flat with ocean views,4141253,Les
31571182,Charming Macondray Lane Flat,236655064,Sands
31572917,Luxury Apartment in Castro/Upper Market,10701587,Jane
31595144,The French Victorian - Attic Room *Bay Views,2059233,Wendy
31596642,Perfect Union Square Location - Hotel Style Suite,70722023,Michael
31623662,Inn at the Opera.  Oversize 1 Bdrm,52178915,Jim
31624755,Just Off Union Square - Great Hotel Style Suite,70722023,Michael
31629533,Trendy apartment in SF Mission District,49354377,Tyrisha
31638887,Inn at the Opera: One Bedroom,52178915,Jim
31652671,Sunny Sanctuary Studio,4808897,Heather
31654235,13a UCSF/GG Park New master suite w/shared kitchen,131200418,Lois
31672520,Central Victorian Lower,91333416,Jan
31674728,Bright and Sunny Bedroom in Inner Sunset,137211962,Jing
31695049,One guest private room next to Golden Gate Park,61724483,Emily
31708854,Private third floor with separate entrance,23974491,Brian
31717158,"Modern, Private Room 10 minutes to Downtown SF!",10267172,Cédric & Jun
31724787,View of Pyramid on Telegraph Hill,1588855,Arbe
31738781,2000+ sq.ft Beautiful Home by the Beach! 4BR/2BA,4582677,Felix
31759412,Classic Parkside District House Near Beaches,223365296,Tony
31762328,"Work, Sleep, and Kick Back in a Well-Appointed Garden Suite",111996185,Paul
31778644,Castro Retreat (Entire Condo),19610799,Eric
31797168,SF New Refurbished Modern Home,87842252,Will
31798083,SF Home w/ SPECTACULAR VIEW- Minutes to downtown!,10267172,Cédric & Jun
31803551,Modern Comfort: Home Theater Edition,1766073,Svetha
31827469,Residential hotel near Union Square SF room#6,115849,Hiromi
31855825,VIEW PROPERTY -TOP OF NOB HILL-30 Night Min,40148,Patricia
31924784,Modern one-bedroom in cultural center of the city.,262069405,Scott
31934354,Private Room & Bath w/street park near BART (LTR),239442090,Xinping
31985315,Haight Street Annex,13471395,Joshua
31994853,Studio (ADA) at Donatello near Union Square,47514427,Jeffrey & Susan & Bryce
32017859,Charming and Modern Richmond Charmer,91333416,Jan
32024518,Chic Serene Oasis Home when away from home,239020025,Lynn
32033973,"Private Room, Private Bath near Dolores Park",34600303,Juned
32042801,SF HAVEN,240237089,Walter & Barbara
32072704,Park Place North | Inner Richmond,179161726,Barbara
32088425,Private 1 Bd Guest Suite near John Mclaren Park #1,236853515,Tammy
32113366,"Great Place, Convenient Location, Sleep 4",240915570,Boris
32135550,Urban Chic in Lower Pacific Heights,241073168,Lowrie
32191720,Suite A - Azure Anticipation,201430482,Michelle
32192128,Suite B - Boastful Back Room,201430482,Michelle
32192300,"Suite C - Cyan, Cerulean, or Mint?",201430482,Michelle
32216182,Private Garden Studio in Bernal Heights- San Fran,241739739,Hareggewain
32224581,Furnished In-Law Rm Near GGPark w/ Ocean View,5977346,Melissa
32267818,Ultra-modern townhome in classic Mission,1530710,Saul
32291443,Studio w/ Private Entry + Garden in Bernal Heights,1486423,Kadir
32293596,Guest Loved - 2 Ensuite Baths-Walkable & Central,7630810,Michael
32338483,Centrally Located-Chic 2 bdrm Victorian w/ Office,202536938,Kaleen
32355301,"Blueground | S. Beach, pools & spa nr SF bay",107434423,
32355422,"Blueground | S. Beach, 3 pools, spa",107434423,
32355456,"Blueground | S. Beach, 3 pools, spa",107434423,
32369854,Donatello Hotel: Avail for JPM,52178915,Jim
32384648,Prime Location in San Francisco-Union Square,64646820,Michelle
32389762,KT Home with Garage Parking,22685677,Kaiye
32404157,Condo in Nob Hill/ view of the Golden Gate Bridge,81165421,Clinton
32407014,Luxury Furnished Condo at Opera Plaza - Long Term,243229372,Christine
32441372,Nook at Bayhaus | Parking | W/D | Housecleaning,2146719,Nikki
32445292,(927 #3) private bedroom + shared bathroom,46519368,Kenny
32445598,(929 #B) private bedroom + private bathroom,46519368,Kenny
32450006,Great Location in Union Square-Free Wifi,64646820,Michelle
32473990,"Sunny, spacious, studio near public transportation",1469393,Ruksakul
32478529,"Donatello Hotel,",52178915,Jim
32496599,Beautiful Garden Suite by the Ocean,174876683,Henry
32497883,"Donatello Hotel""",52178915,Jim
32500819,Convenient location in Union Square- Free wifi,64646820,Michelle
32501596,Donatello Hotel*_,52178915,Jim
32531823,Top floor 2 bedroom 1 bathroom apartment,23911462,Batyr
32545896,Prime Location-Union Square,64646820,Michelle
32554173,The French Victorian - Bay View Room,2059233,Wendy
32557678,Prime Location Union Square,64646820,Michelle
32570386,Monthly Garden View Room Marina/Fort Mason Park,14136650,Jeremy
32570904,WONDERFUL LOCATION IN UNION SQUARE-THE DONATELLO,64646820,Michelle
32570953,"Sunny, Large and Cozy North Beach Studio",1886606,Carolina
32572501,Beautiful property located in Union Square,64646820,Michelle
32577104,Great location in Union Square-no cleaning fees,64646820,Michelle
32590109,Fantastic location. Ask about Dec discounts,64646820,Michelle
32616360,Perfect location-Union Square,64646820,Michelle
32617088,Studio (ADA) at Donatello Hotel near Union Square,47514427,Jeffrey & Susan & Bryce
32620353,Chic & spacious family home w/views & parking,5611653,Jorge
32641065,Stay in Union Square in the heart of the city,64646820,Michelle
32643853,Newly Remodeled Loft In Lower Nob Hill,198038138,Red Awning
32667541,Delightful Hotel Style Studio in Union Square,70722023,Michael
32716563,Great Location Union Square,64646820,Michelle
32717018,Fisherman's Wharf location w/Kitchen & sleeps 4,64646820,Michelle
32717493,Fantastic Location Fisherman's Wharf -sleeps 4,64646820,Michelle
32724526,Private entrance and bath ideal for solo or couple,21567505,Jody
32725950,New renovated 1 BR steps to UCSF with deck & views,541068,Susheela
32740903,Modern Minimalism with a View,669175,Michael
32746725,Bliss on the Bay with Private Deck Area,1984693,Jackie
32766699,"Luxury upper flat Marina, 1 block from Bay",28996560,Ottorino
32770430,Bright Spacious 2 Bedroom Parkside Free Parking,81513590,Nejdeh
32783075,Newly Furnished apt in  a quiet neighborhood,10577964,John
32788121,In Heart of Union Square-Hotel Style studio Suite,70722023,Michael
32791663,Big SF views in Bernal/Mission,26500,Jeanette
32795849,Long term stay - Room in a cozy home,44800516,Alejandro (Alex)
32813435,"311C Private Room in Super Convenient Area, Room C",127638239,Ching Ho
32822227,Great Location - Union Square-Free Wifi,64646820,Michelle
32823963,Located in Fisherman's Wharf-sleeps 6,64646820,Michelle
32824201,Spacious Hilltop Suite + Ocean View,9176247,Yegor
32861856,Great location in Union Square-Free Wifi,64646820,Michelle
32867573,Cute & Cozy Room - near BART Station,103884979,Rams
32870699,Condo in Awesome Location-Fisherman's Wharf,64646820,Michelle
32920800,Awesome location Union Square- Free Wifi,64646820,Michelle
32921329,Cozy Place for Young Professional,137211962,Jing
32921792,Stay in Union Square-Private Studio,64646820,Michelle
32941329,Studio (ADA) at Donatello Hotel near Union Square,47514427,Jeffrey & Susan & Bryce
32945280,Charming Private bedroom 2 by GGP and Ocean Beach,172278627,Xinyu
32945668,Charming Private bedroom 1 by GGP and Ocean Beach,172278627,Xinyu
32945670,2 Bedroom 1 Bath Located in SOMA/South of Market,13832870,International
32983188,Soaring Views of City - Tri-Level Townhome,988375,Jennifer
32984485,Stunning 1-Bedroom in Soma,7610972,Grettel
33015887,Detached Rear Yard Garden Cottage,46079176,Nicholas
33017026,City and Nature,110003688,Silvia
33021274,Key Union Square Location -Great Hotel Style Suite,70722023,Michael
33021652,Outstanding 1 Bedroom Hotel Suite in Union Square,70722023,Michael
33050224,PEACE + LOVE 1 BR apartment in University Mound,248760206,Audrey
33069292,Hayes Valley-boutique hotel - Civic Center Area,64646820,Michelle
33078270,Cozy Bedroom + Private Bathroom near SFO Airport,248954799,Winnie Sau
33091231,Fantastic Location in Union Square,64646820,Michelle
33115200,Ashbury Heights 1 BR Garden Apartment,174219801,Michael
33115368,SOMA Condo,1747847,Karina
33185972,Great Location-Fisherman's Wharf-2 bedrooms,64646820,Michelle
33268331,"Blueground | Hayes Valley, rooftop, 1 min to bart",107434423,
33269893,"Blueground | Hayes Valley, rooftop, w/d, nr bart",107434423,
33269979,"Blueground | Hayes Valley, roof, w/d, nr bart",107434423,
33271309,2Bed/2Ba Walk to OutsideLands and Dead&Co,226685582,Dylan & Alex
33293217,Trinity Place - PARADISE,116932500,Joseph
33310899,Charming 1 BDRM Unit,2792397,Roby
33311422,Sun-filled top floor apartment with gym/yoga space,5298677,Stewart
33311466,Charming Private BR&BA 1 by GGP and Ocean Beach,172278627,Xinyu
33368652,Deluxe Room 2 Queen Beds,251141990,April
33370186,Signature Suite 1 Bedroom (Spa) 1 King Bed,251141990,April
33370525,Deluxe Room 2 Double Beds 2 Full Beds,251141990,April
33386303,Deluxe Room 1 Queen Bed,251141990,April
33405043,A+ Studio Hotel Style Suite-Heart of Union Square,70722023,Michael
33451367,Victorian Excellence !,222767094,Benjamin Jr
33451620,Central Victorian 1 Bedroom,91333416,Jan
33457138,Sparkling Clean w/ Private Bath & Private Entry,694440,Yuca
33495561,Ocean Beach Getaway - Entire spacious suite,13630570,Matthew Richard
33517793,3-bedroom Luxury Condo with two free valet spots,218110608,Sanana
33534825,Nob Hill Boutique Hotel-Trendy Bar-King Bed,245417224,Stanford Court
33537651,Nob Hill Boutique Hotel Rm-Courtyard View-2 Qn Bds,245417224,Stanford Court
33537652,Nob Hill Boutique Hotel-Trendy Bar-King Bed,245417224,Stanford Court
33537653,Nob Hill Boutique Hotel-SKYLINE VIEW-Studio Suite,245417224,Stanford Court
33537656,Nob Hill Modern Lux Hotel-SKYLINE CITY VIEW-2 Qns,245417224,Stanford Court
33537657,Nob Hill Boutique Hotel-SPECTACULAR SKYLINE VIEWS!,245417224,Stanford Court
33537658,Nob Hill Hotel-SPECTACULAR SKYLINE VIEWS of SF!,245417224,Stanford Court
33537659,Nob Hill Lux Boutique Hotel-Trendy Bar!,245417224,Stanford Court
33537660,Nob Hill LUXURY SUITE-Bedrm/Living Area-CITY VIEWS,245417224,Stanford Court
33537661,Nob Hill Boutique Hotel-SKYLINE CTY VIEW-2 Doubles,245417224,Stanford Court
33563347,Nob Hill Lux Boutique Hotel Room-One Queen Bed,245417224,Stanford Court
33644460,Private entrance private room and private bathroom,216480693,Fa
33667375,Peaceful Guest Suite in Central Castro With Easy Parking,44934464,Tara
33713266,Haven at Bayhaus| Fast WiFi  | Parking | W/D | WFH,2146719,Nikki
33773572,Entire private guest suite in beautiful Bernal.,7556101,James
33818649,Luxury Condo in San Francisco. 2/2 w/office,32940115,Steven
33859591,"Elegant "" Marina Home ""  1 min from Beach & Palace",1700823,Jennifer
33873677,Cozy Urban Getaway,27376425,Natalie
33932253,65ab UCSF/Golden g. park spacious sunny private rm,62034618,Ting Ting
33935404,1BR Condo Heart of Pac Heights W/D Walk Score 97,97159379,HostWell
33960503,Lower Pacific Heights Victorian Apartment (1 bd),2208838,Aimee
33969918,Premium Queen Room B,250109940,Yotel
33969945,Premium Queen Room C,250109940,Yotel
33969998,Premium Queen Room A,250109940,Yotel
33970015,Premium Queen with Bunk B,250109940,Yotel
33970040,Premium Queen with Bunk C,250109940,Yotel
33970056,Interior Sky Room C,250109940,Yotel
33970108,Interior Sky Room B,250109940,Yotel
33970139,Interior Sky Room A,250109940,Yotel
33974085,"Golden Gate Park & Ocean Views, Family-Sized House",3244683,Bruce
33999573,"Modern studio next to beach, G.G Park & transport",957067,Lisa
34024828,Pied-À-Terre in Nob Hill private room,136792470,Carmen
34066697,Inn at the Opera',52178915,Jim
34123156,(927 #1) private bedroom + private bathroom,46519368,Kenny
34127900,A Knockout Panoramic View One Bedroom,5153588,Gaylene
34127928,"Chic apartment in the trendy, sunny Inner Mission",257691852,Bisera
34129571,Warm & charming 2 Bedrooms- Good for family/,232380548,Frank
34176289,"3bd home steps from beach, 5min to GoldenGatePark",6409885,Anne
34189531,"Blueground | Nob Hill, sauna, gym, city view",107434423,
34246050,Spacious and Charming Family Friendly NOPA Flat,202999813,Zuhra & Sean
34247471,Renovated Mission Terrace Unit With Deck and Garden,5391821,Dan
34253243,Huge 3 Bedroom Condo in the Heart of Noe Valley,10441135,Kevin
34255371,"Sunny Private Bedroom,Silver Terrace,San Francisco",228792190,Wei
34287875,"Clean, quiet, king bed, private bathroom, views",9194713,Lance
34289989,"Beautiful, comfortable house, quiet neighborhood",258893252,Ana
34339911,"♥Hot Tub, Huge View, Parking, Steps to GGP & Beach",2374809,Shamir
34357888,Castro Escape,10644164,Chethan
34369013,Cozy Garden Mission Studio on Guerrero,4430421,Adam Nicolas
34412659,Beautiful Studio Near Ocean Beach,3235712,Shawn
34423592,Quiet Bedroom B & Private Bathroom in Heart of SF,225791151,Ryan
34446936,"Sunny, remodeled 4BR home – Perfect for holidays",3096994,Faith
34450438,Private Stylish Apartment in the Heart of Mission,103593017,Oscar
34468735,3bd UCSF-GG park cozy private bedrm  shared/bath,62034618,Ting Ting
34470646,Spacious Japandi Condo w Spa Shower (Hayes Valley),27975146,Nicholas Anthony
34534317,Sunny Studio Apartment in San Francisco Marina,205414,Karen
34536867,Marriott Vacation Club Pulse w/ City Views BR,246663575,Shaun & Katherine
34545696,Marriott Vacation Club Pulse w/ City Views BR,246663575,Shaun & Katherine
34601482,"Clean, Vibrant, and Relaxing",261024482,Erlinda
34602962,San Francisco Family Dream,8663067,Akira
34606745,Private Master Suite with Japanese Tub,1368144,Leon
34641118,Gorgeous Marina-Style Home in Mission Terrace,2675261,Hadar
34646493,Private Studio with Patio and dedicated workspace,1368144,Leon
34656053,Minimalist Private Studio with TV,1368144,Leon
34680753,Ashbury Garden Studio,91333416,Jan
34680770,Inner Sunset Studio,91333416,Jan
34693459,Big private room—2 beds—Heart of SF Bernal Village,38209715,Tony
34697298,Sunny Bedroom in The Fillmore - Women Only,241073168,Lowrie
34704352,"Blueground | S. Beach, gym, sauna & pool, nr bay",107434423,
34785290,Moscone Convention - BART - Room with Nice Touches,103884979,Rams
34791677,Pacific Heights 2BR/1BA,96864569,Matthew
34803248,"Blueground | Marina District, laundry in unit",107434423,
34840354,Family Friendly Home Only 15 mins from Downtown SF,262656613,Maria
34845930,Heart of Pacific Heights,16686660,Megan
34868915,Hollywood Suite,1208533,Antonio
34878799,"Blueground | Nob Hill, gym & sauna, nr Union Sq",107434423,
34878846,"Blueground | Marina District, w/d, nr Marina Green",107434423,
34901719,Marina Suite,262054570,Kenny
34932707,"Clean, Private and Safe San Francisco Apartment",263228847,Andrew
34937940,Spacious luxury getaway in the sunniest part of SF,256063782,Samantha
34978904,private room with private bathroom inside,261024482,Erlinda
34981775,Large room with view of the San Francisco skyline,44800516,Alejandro (Alex)
35003596,Centrally located apt with patio & bay views,109550778,Gregory Fong
35045092,Marriott Vacation Club Pulse w/ City Views BR,246663575,Shaun & Katherine
35085928,Red Victorian - Star Bunk in shared Friends Room,117141107,Zarinah
35091842,"Red Victorian: Neptune top bunk, Hula Hoop Room",117141107,Zarinah
35091972,"Red Victorian: Uranus bottom bunk, Hula Hoop Room",117141107,Zarinah
35092431,"Red Victorian:Highlight top bunk,Hole in the Wall",117141107,Zarinah
35116393,Entire one-bedroom apartment in the Cow House,29133762,Susan
35124154,Summer Sublet: Furnished 1 Bedroom in SOMA,14856706,Wanxin
35125616,2BR Apt w/parking near SF city college (LTR),239442090,Xinping
35132748,Entire Floor Artistic Victorian—SF Bernal Village,38209715,Tony
35190654,Authentic San Francisco with Modern Comfort,6169845,Rachel
35195461,"Grant Plaza Hotel, 465 Grant Ave. San Francisco.",265029065,Grant Plaza
